id,text,target
1232283004539531266,چند سال پیش که اسیدپاشی میشد به صورت زن ها و همه وحشت داشتن یه عده کثافتم بودن که آب معدنی معمولی می پاشیدن سمتشون که از گرخیدنشون بخندن. امثال همونا این روزا در اندیشه عطسه و سرفه الکی به طرف مردم:,1
1233299364304637954,اصفهان موقعی که زاینده رودشو بستن زمان آلودگی هوا و وقت اسیدپاشی تنها بود الانم که کرونا اومده تنهاس به خاطر همین مردم شهر خودشون به خودشون کمک کردن شهرو خلوت و تمیز نگه داشتن و لوازم بهداشتی با وجود کمبود بدون کمترین جهش قیمت عرضه میشه همه ما یک ایرانیم مراقب هم باشیم:,0
1232610888156360706,دادستان اصفهان پرونده اسیدپاشی به صورت دختران اصفهان را که به دستور امام جمعه صورت گرفته بود را مختومه اعلام کرد . قوه قضائیه به جای رسیدگی به این پرونده مهم به فکر مشکل بزرگ دوچرخه سواری زنان هست حکومت جهل و استبداد باید پایان یابد,1
1233034419356815362,بخشنامه #ابراهیم_رییسی درمورد لزوم اعطای مرخصی به زندانیان برای پیشگیری از #کرونا.دراین بخشنامه زندانیان سیاسی بالای 5سال محکومیت درکنار مجرمان سرقت مسلحانه آدم ربایی و اسیدپاشی از مرخصی محرومند. جرم این است... جنایت این است...,0
1234203709548134400,ی سری حرفا میشنوم پشمام میریزه اسیدپاشی در اسمان تهران فیلان کاری در فیلان مردم چیکار داریم میکنیم خودمونم نمیفهمیم,0
1234181454344728576,فردا صبح در فضای بیرون نباشید. اگه توجه کنید تو هوا بوی گاز میاد سم ادورانت پاشیدن برای مهار تکثیر ویروس جدی بگیرید امشب از ساعت 12شب تا 7 صبح برای بار دوم برای مبارزه با ویروس کرونا اسمان ایران اسیدپاشی و سمپاشی میشود در منزل بمانید در و پنجره هارو ببندید.,0
1234758142308864000,اون موقعی که اصفهان اسیدپاشی بود موتورسوارایی بوددند که وسط خیابون میومدند تو دلت و با بطری آب تو دستشون میترسوندت و بعد هرهر میخندیدند. این روزا هر موتوری از کنارم رد میشه حس میکنم الانه که بهم تف کنه,1
1234826678637125632,زمانیکه تو اصفهان اسیدپاشی میشد میگفتن یه موتوریه که میاد ادرس میپرسه تا تو بخوای جواب بدی اسید رو ریخته و رفته.هر روز با یه تخته شاسی برا حفاظت از صورتم و یه بطری اب برا بعد حادثه احتمالی میرفتم دانشگاه یه روز که هیچی نبردم یه موتوری جلوم ترمز کرد یه کاغذ داد دستم گفت خانم.../,1
1234172768607883264,این پیامی که چند شبه داره میاد که قراره شهر رو سم پاشی و اسیدپاشی کنن رو بار اول کی نوشته : قشنگ میدونسته چطور استرس بده که مردم نخونده و به اون اسیدپاشی نرسیده تند و تند بفرستن بره,0
1234107251218141186,#ویکی پدیای_فارسی جولانگاه پلیس فتا کاربر سایبری حکومتی صحبت های نماینده #اصفهان در مجلس علیه قربانی #اسیدپاشی را از مقاله اش حذف سانسور و تهدید به پیگیری پلیس فتا کرد http://tiny.cc/7yjpkz #wikipedia #ویکی پدیا #iran,0
1234507463229165575,راستی چقدر واسه زنان و دختران میهنمون ارزش قائل هستید یکی راننده اتوبوس یکی زن روستایی یکی زن رزمی کار یکی زن ویلچرنشین و زنی که با سرطان میجنگد یکی زن اسیدپاشی شده #8مارس98 #march2020,1
1234059604990078976,کسی میدونه این خبر صحت داره یا نه تو هوا سم ادورانت پاشیدن برای مهار تکثیر ویروس برای مبارزه با ویروس کرونا اسمان ایران اسیدپاشی و سیمپاشی میشود در منزل بمانید درو پنجره هارو ببندید,0
1234783804054802437,#کشتار_مسلمانان_هند از جایی ناشی میشه که حکومت به عده ای اختیار بده تا بدون مجازات هر غلطی که میخوان بکنن به خاک و خون بکشن یا حتی #اسیدپاشی کنن این فرایند #مرگ_انسانیت اما برگشت پذیره یعنی احتمال اینکه طرف مظلوم این داستان روزی عقیده مخالف رو سلاخی کنه دور از ذهن نیست,0
1234604834105544704,داخل خونه بمونید بیرون نیایید آب زیاد بخورید فردا صبح در فضای بیرون نباشید اگه توجه کنید تو هوا بوی گاز میاد سم ادورانت پاشیدن برای مهار تکثیر ویروس امشب از ساعت 12شب تا 7 صبح برای بار دوم برای مبارزه با ویروس کرونا اسمان ایران اسیدپاشی و سمپاشی میشود در منزل بمانید,0
